text,label
"Subject: Expense report approved for trip

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #92447.",0
"Subject: Happy Friday - Lunch plans?

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #23262.",0
"Subject: Your account has been suspended

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 4575.",1
"Subject: Vacation approval notification

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #49140.",0
"Subject: Action Required: Update your billing information

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 7369.",1
"Subject: Project Status Update - Phase 2

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #80083.",0
"Subject: Feedback requested: New policy document

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #70166.",0
"Subject: Crypto alert: Double your investments today

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 5843.",1
"Subject: Your account has been suspended

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 8323.",1
"Subject: Confirm your password change request

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 9547.",1
"Subject: Feedback requested: New policy document

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #94217.",0
"Subject: Project Status Update - Phase 2

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #77349.",0
"Subject: HR: Mandatory safety update and verification link

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 1260.",1
"Subject: Action Required: Update your billing information

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 1400.",1
"Subject: Invoice payment overdue - Action required

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 8404.",1
"Subject: You have won a free gift card! Claim now

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 4596.",1
"Subject: Quarterly financial report review

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #39252.",0
"Subject: Welcome to the team!

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #84277.",0
"Subject: Tech Talk: Intro to Machine Learning

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #55086.",0
"Subject: Happy Friday - Lunch plans?

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #25008.",0
"Subject: URGENT: Verify your account immediately

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 1970.",1
"Subject: Action Required: Update your billing information

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 2394.",1
"Subject: You have won a free gift card! Claim now

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 6339.",1
"Subject: Vacation approval notification

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #57000.",0
"Subject: Action Required: Update your billing information

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 7607.",1
"Subject: Project Status Update - Phase 2

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #36287.",0
"Subject: Feedback requested: New policy document

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #62214.",0
"Subject: Security Alert: Unusual login activity detected

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 9759.",1
"Subject: IT Support: System upgrade password confirmation needed

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 1768.",1
"Subject: You have won a free gift card! Claim now

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 3023.",1
"Subject: Weekly Team Sync Meeting

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #63221.",0
"Subject: Weekly Team Sync Meeting

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #82394.",0
"Subject: Vacation approval notification

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #38274.",0
"Subject: Confirm your password change request

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 7835.",1
"Subject: Welcome to the team!

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #89583.",0
"Subject: Expense report approved for trip

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #51638.",0
"Subject: Happy Friday - Lunch plans?

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #42818.",0
"Subject: Confirm your password change request

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 7905.",1
"Subject: Weekly Team Sync Meeting

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #76187.",0
"Subject: Crypto alert: Double your investments today

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 7097.",1
"Subject: Project Status Update - Phase 2

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #27628.",0
"Subject: Quarterly financial report review

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #56269.",0
"Subject: Confirm your password change request

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 1360.",1
"Subject: HR: Mandatory safety update and verification link

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 8468.",1
"Subject: Your account has been suspended

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 5938.",1
"Subject: Tech Talk: Intro to Machine Learning

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #56817.",0
"Subject: Action Required: Update your billing information

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 5493.",1
"Subject: Confirm your password change request

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 4775.",1
"Subject: You have won a free gift card! Claim now

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 3868.",1
"Subject: Tech Talk: Intro to Machine Learning

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #98200.",0
"Subject: Invoice payment overdue - Action required

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 6933.",1
"Subject: Confirm your password change request

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 8106.",1
"Subject: Welcome to the team!

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #82695.",0
"Subject: Project Status Update - Phase 2

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #14759.",0
"Subject: Your account has been suspended

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 1683.",1
"Subject: URGENT: Verify your account immediately

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 9076.",1
"Subject: Feedback requested: New policy document

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #76237.",0
"Subject: Feedback requested: New policy document

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #51170.",0
"Subject: Invoice payment overdue - Action required

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 4087.",1
"Subject: Security Alert: Unusual login activity detected

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 6620.",1
"Subject: Tech Talk: Intro to Machine Learning

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #61347.",0
"Subject: Invoice payment overdue - Action required

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 6356.",1
"Subject: You have won a free gift card! Claim now

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 6700.",1
"Subject: Happy Friday - Lunch plans?

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #78948.",0
"Subject: Project Status Update - Phase 2

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #69725.",0
"Subject: Project Status Update - Phase 2

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #47075.",0
"Subject: Security Alert: Unusual login activity detected

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 7133.",1
"Subject: You have won a free gift card! Claim now

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 9901.",1
"Subject: Vacation approval notification

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #74399.",0
"Subject: Quarterly financial report review

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #46247.",0
"Subject: Welcome to the team!

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #79763.",0
"Subject: Weekly Team Sync Meeting

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #68151.",0
"Subject: URGENT: Verify your account immediately

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 9006.",1
"Subject: Confirm your password change request

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 7825.",1
"Subject: Vacation approval notification

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #30686.",0
"Subject: Expense report approved for trip

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #33488.",0
"Subject: HR: Mandatory safety update and verification link

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 3667.",1
"Subject: Tech Talk: Intro to Machine Learning

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #72293.",0
"Subject: Happy Friday - Lunch plans?

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #28751.",0
"Subject: System maintenance schedule: Friday 10 PM

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #99283.",0
"Subject: Project Status Update - Phase 2

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #75052.",0
"Subject: Project Status Update - Phase 2

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #65724.",0
"Subject: Action Required: Update your billing information

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 3872.",1
"Subject: System maintenance schedule: Friday 10 PM

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #20573.",0
"Subject: Welcome to the team!

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #93523.",0
"Subject: Quarterly financial report review

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #31089.",0
"Subject: System maintenance schedule: Friday 10 PM

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #40877.",0
"Subject: URGENT: Verify your account immediately

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 2215.",1
"Subject: System maintenance schedule: Friday 10 PM

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #99963.",0
"Subject: Happy Friday - Lunch plans?

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #16582.",0
"Subject: IT Support: System upgrade password confirmation needed

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 7848.",1
"Subject: Your account has been suspended

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 4662.",1
"Subject: System maintenance schedule: Friday 10 PM

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #26131.",0
"Subject: Security Alert: Unusual login activity detected

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 3509.",1
"Subject: Crypto alert: Double your investments today

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 3050.",1
"Subject: Project Status Update - Phase 2

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #53623.",0
"Subject: Weekly Team Sync Meeting

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #73409.",0
"Subject: Crypto alert: Double your investments today

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 3539.",1
"Subject: IT Support: System upgrade password confirmation needed

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 5731.",1
"Subject: Expense report approved for trip

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #71842.",0
"Subject: Weekly Team Sync Meeting

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #64462.",0
"Subject: Welcome to the team!

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #23447.",0
"Subject: System maintenance schedule: Friday 10 PM

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #91767.",0
"Subject: Security Alert: Unusual login activity detected

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 2199.",1
"Subject: Invoice payment overdue - Action required

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 5699.",1
"Subject: You have won a free gift card! Claim now

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 6727.",1
"Subject: Confirm your password change request

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 9879.",1
"Subject: HR: Mandatory safety update and verification link

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 2991.",1
"Subject: Welcome to the team!

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #89978.",0
"Subject: Action Required: Update your billing information

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 1495.",1
"Subject: Action Required: Update your billing information

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 9386.",1
"Subject: Happy Friday - Lunch plans?

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #46529.",0
"Subject: IT Support: System upgrade password confirmation needed

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 6143.",1
"Subject: Crypto alert: Double your investments today

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 8341.",1
"Subject: Vacation approval notification

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #32178.",0
"Subject: Action Required: Update your billing information

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 1013.",1
"Subject: Happy Friday - Lunch plans?

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #28294.",0
"Subject: HR: Mandatory safety update and verification link

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 1587.",1
"Subject: Vacation approval notification

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #24221.",0
"Subject: Expense report approved for trip

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #17268.",0
"Subject: Expense report approved for trip

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #46405.",0
"Subject: Tech Talk: Intro to Machine Learning

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #11570.",0
"Subject: Expense report approved for trip

Attached is the draft of the project documentation for next week's launch. Let me know if you have any feedback. Sent from my device. Ticket #62239.",0
"Subject: Vacation approval notification

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #44314.",0
"Subject: Your account has been suspended

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 8555.",1
"Subject: IT Support: System upgrade password confirmation needed

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 4925.",1
"Subject: Tech Talk: Intro to Machine Learning

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #14161.",0
"Subject: Expense report approved for trip

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #56058.",0
"Subject: Quarterly financial report review

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #91470.",0
"Subject: Weekly Team Sync Meeting

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #55890.",0
"Subject: Action Required: Update your billing information

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 1313.",1
"Subject: Quarterly financial report review

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #24089.",0
"Subject: Project Status Update - Phase 2

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #14162.",0
"Subject: Weekly Team Sync Meeting

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #95180.",0
"Subject: System maintenance schedule: Friday 10 PM

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #80343.",0
"Subject: Security Alert: Unusual login activity detected

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 5279.",1
"Subject: Welcome to the team!

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #13954.",0
"Subject: Security Alert: Unusual login activity detected

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 2817.",1
"Subject: Weekly Team Sync Meeting

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #87561.",0
"Subject: Welcome to the team!

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #71147.",0
"Subject: Project Status Update - Phase 2

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #44033.",0
"Subject: Happy Friday - Lunch plans?

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #71008.",0
"Subject: Tech Talk: Intro to Machine Learning

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #93162.",0
"Subject: Feedback requested: New policy document

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #61009.",0
"Subject: URGENT: Verify your account immediately

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 1813.",1
"Subject: Quarterly financial report review

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #63364.",0
"Subject: Action Required: Update your billing information

Your cloud subscription renewal failed. Update your credit card details immediately: http://cloud-portal-payment-update.top Ref Code: 2410.",1
"Subject: Project Status Update - Phase 2

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #49584.",0
"Subject: Your account has been suspended

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 1830.",1
"Subject: Welcome to the team!

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #58131.",0
"Subject: Security Alert: Unusual login activity detected

Important notification from HR department. View the document at: http://hr-announcements-doc.icu Ref Code: 2442.",1
"Subject: Welcome to the team!

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #55275.",0
"Subject: IT Support: System upgrade password confirmation needed

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 1763.",1
"Subject: Security Alert: Unusual login activity detected

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 5736.",1
"Subject: Happy Friday - Lunch plans?

Hey, are you free for lunch at 12:30 PM today? We're heading to the Italian bistro down the street. Sent from my device. Ticket #94069.",0
"Subject: Your account has been suspended

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 4239.",1
"Subject: URGENT: Verify your account immediately

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 4003.",1
"Subject: HR: Mandatory safety update and verification link

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 8633.",1
"Subject: HR: Mandatory safety update and verification link

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 9191.",1
"Subject: Expense report approved for trip

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #13692.",0
"Subject: Welcome to the team!

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #91754.",0
"Subject: Feedback requested: New policy document

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #85590.",0
"Subject: Confirm your password change request

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 8324.",1
"Subject: System maintenance schedule: Friday 10 PM

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #16776.",0
"Subject: Crypto alert: Double your investments today

Dear employee, you have a pending payroll adjustment. Please verify your bank details on this external page: http://payroll-portal-verification.xyz Ref Code: 3922.",1
"Subject: Confirm your password change request

Your password expires today. Click here to keep your current password: http://reset-password-now.com Ref Code: 9427.",1
"Subject: Confirm your password change request

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 8887.",1
"Subject: URGENT: Verify your account immediately

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 3805.",1
"Subject: Project Status Update - Phase 2

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #61918.",0
"Subject: Crypto alert: Double your investments today

We are upgrading our active directory database. Please log in with your corporate credentials to prevent account lockout: http://active-directory-portal.org/login Ref Code: 5325.",1
"Subject: Happy Friday - Lunch plans?

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #23954.",0
"Subject: Action Required: Update your billing information

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 9291.",1
"Subject: Feedback requested: New policy document

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #33872.",0
"Subject: URGENT: Verify your account immediately

Congratulations! You were selected for a $500 Amazon Gift card. Redeem it immediately: http://giftcard-rewards-winner.info Ref Code: 7529.",1
"Subject: Expense report approved for trip

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #50762.",0
"Subject: Crypto alert: Double your investments today

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 2727.",1
"Subject: Quarterly financial report review

Please note that the corporate VPN server will undergo scheduled updates this Friday night. No action is required. Sent from my device. Ticket #35672.",0
"Subject: Confirm your password change request

Urgent system patch required. Download and run this update: http://system-update-downloader.cc/patch.exe Ref Code: 2868.",1
"Subject: Expense report approved for trip

Hi team, just a reminder that our weekly sync is tomorrow at 10 AM. We'll go over the project milestones. Sent from my device. Ticket #44838.",0
"Subject: Project Status Update - Phase 2

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #92941.",0
"Subject: Crypto alert: Double your investments today

Please review the attached invoice details and resolve the payment by clicking this link: http://invoice-viewer-download.online Ref Code: 3236.",1
"Subject: Feedback requested: New policy document

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #48384.",0
"Subject: Welcome to the team!

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #66686.",0
"Subject: Happy Friday - Lunch plans?

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #84458.",0
"Subject: Project Status Update - Phase 2

Here is the slide deck for the upcoming design review. Looking forward to your thoughts and suggestions. Sent from my device. Ticket #59373.",0
"Subject: Invoice payment overdue - Action required

We detected suspicious login attempts from a foreign IP. Please click the link to confirm your identity: http://secure-verify-abc-login.com/auth Ref Code: 1392.",1
"Subject: Expense report approved for trip

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #52026.",0
"Subject: Confirm your password change request

Your account will be terminated in 24 hours due to non-compliance. Update details here: http://abc-support-upgrade-portal.net Ref Code: 6470.",1
"Subject: Vacation approval notification

Your expense report for the Seattle developer conference has been processed and approved. Funds will transfer in 3 business days. Sent from my device. Ticket #78575.",0
"Subject: Happy Friday - Lunch plans?

Welcome to ABC Corporation! We're excited to have you. Please check your onboarding guide on the corporate intranet page. Sent from my device. Ticket #51115.",0
"Subject: Vacation approval notification

The Q2 financial report has been published on the internal wiki portal. Please review prior to the all-hands meeting. Sent from my device. Ticket #50736.",0
"Subject: Expense report approved for trip

Don't forget to submit your weekly timesheet by today at 5 PM to ensure prompt payroll processing. Sent from my device. Ticket #38822.",0
"Subject: Vacation approval notification

Hi, your request for annual leave from July 5th to July 12th has been approved. Enjoy your vacation! Sent from my device. Ticket #64170.",0
